target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,advanced,,16500,0,0,,,33.983179879,5.8544127554,,,8.3338648102,120778
0,OTHER,elementary,,40000,0,0,1,1.1504480287,35.991803279,2.6452578786,0,0,10.932929111,120781
0,2NDFL,elementary,,38654,0,0,0,14.699148746,34.305030317,9.7598248372,1,1,9.1105097687,120785
0,OTHER,elementary,,25000,0,0,0,48.186021505,40.665753425,1.8438356164,1,1,12.306849315,120789
0,2NDFL,elementary,,83390,0,0,3,0.5079077061,38.686016917,16.081967213,0,0,9.7901265065,120793
0,2NDFL,elementary,,83390,0,0,3,0.5079077061,38.686016917,16.081967213,0,0,9.7901265065,120795
0,OTHER,advanced,,15000,0,0,1,0.9277329749,45.290410959,1.3260273973,0,0,0.229777678,120800
0,OTHER,elementary,,35000,0,0,,,30.235616438,1.9232876712,,,10.230136986,120805
0,OTHER,advanced,,39500,0,0,2,0.3737679211,49.610958904,5.3890410959,0,0,4.4540983607,120806
0,OTHER,advanced,,39500,0,0,2,0.3737679211,49.610958904,5.3890410959,0,0,4.4540983607,120807
0,OTHER,high,Corporate,24064,0,1,0,,27.095890411,1.1178082192,,,0.3826334306,120816
0,2NDFL,beginner,,24037,0,0,1,0.4019937276,29.761643836,7.5726027397,0,0,5.8410958904,120817
0,2NDFL,elementary,,25287,0,0,0,7.766218638,34.21369863,3.7808219178,1,1,11.575342466,120821
0,OTHER,advanced,Corporate,20048,0,1,1,1.4664426523,39.21369863,0.541103376,0,0,10.816438356,120824
0,OTHER,advanced,Corporate,16982,0,1,0,9.4079973118,48.848985703,6.8575342466,1,1,3.7479452055,120827
0,2NDFL,elementary,,,0,1,1,0.7227822581,28.762976271,5.3479452055,0,1,7.8904109589,120848
0,2NDFL,elementary,,226709,0,0,2,0.988172043,29.516835092,1.1086159144,0,0,7.1908076952,120857
0,OTHER,elementary,Corporate,38338,0,1,0,1.5684811828,36.112021858,3.0932629688,0,0,4.8825136612,120862
0,OTHER,elementary,Corporate,28539,0,1,2,1.113015233,28.72264391,2.8547945205,2,2,8.3287671233,120864
0,2NDFL,elementary,,24500,0,0,,,32.301369863,7.6630136986,,,8.5068493151,120866
0,OTHER,elementary,,37790,0,0,,,27.684931507,0.2438356164,,,6.6301369863,120869
0,OTHER,advanced,,47000,0,0,1,1,28.293150685,5.8054794521,1,1,7.9835616438,120870
0,OTHER,advanced,,47000,0,0,1,1,28.293150685,5.8054794521,1,1,7.9835616438,120872
0,OTHER,advanced,,19300,0,0,0,19.245497312,30.920547945,0.7335728722,1,1,9.3893105771,120890
0,2NDFL,elementary,,32228,0,0,,,45.876712329,28.930294184,,,0.8210045662,120898
0,2NDFL,elementary,,,0,1,,,43.712328767,0.3338797814,,,11.676712329,120899
0,OTHER,elementary,Corporate,94564,0,1,1,0.3759184588,35.084931507,1.9561643836,0,0,9.4575342466,120906
0,OTHER,elementary,Corporate,94564,0,1,1,0.3759184588,35.084931507,1.9561643836,0,0,9.4575342466,120908
0,2NDFL,elementary,,99989,0,0,0,2.1174731183,44.663934426,19.781420765,0,0,10.658133094,120918
0,2NDFL,elementary,,39917,0,0,1,0.6927643369,33.594520548,10.002739726,0,0,5.4301369863,120930
0,OTHER,elementary,Corporate,46947,0,1,1,0.3428315412,35.854794521,7.3260273973,1,1,3.0082191781,120934
0,OTHER,advanced,Corporate,19718,0,1,2,0.2408154122,51.080365297,11.532420091,0,0,6.0063926941,120943
0,2NDFL,advanced,,23898,0,0,1,1.3763888889,27.312328767,0.3472715024,0,0,6.5397260274,120946
0,OTHER,advanced,,35000,0,0,1,0.8943996416,25.877962422,4.7080994086,0,0,4.5519350251,120953
0,OTHER,advanced,,35520,0,0,2,1.1473342294,37.135010106,11.846994536,0,0,4.9240512014,120972
0,2NDFL,elementary,,14659,0,0,1,0.6888888889,34.819178082,11.323287671,1,1,10.767123288,120974
0,OTHER,high,Corporate,47396,0,1,0,0.531765233,40.199453552,1.2697357587,0,0,11.02042069,120975
0,OTHER,elementary,,60000,0,0,1,0.860797491,54.362250168,32.196721311,0,0,1.9540309903,120979
0,OTHER,elementary,Corporate,39604,0,1,3,0.3386648746,33.536791676,9.1559697582,0,0,8.9011752377,120982
0,OTHER,elementary,Corporate,39604,0,1,3,0.3386648746,33.536791676,9.1559697582,0,0,8.9011752377,120983
0,OTHER,elementary,Corporate,39604,0,1,3,0.3386648746,33.536791676,9.1559697582,0,0,8.9011752377,120984
0,2NDFL,elementary,,26348,0,0,0,45.634923835,30.216438356,9.0947451157,1,1,8.4164383562,120989
0,2NDFL,elementary,,27679,0,0,,,37.931506849,2.6054794521,,,8.9292387155,121003
0,OTHER,elementary,Corporate,20724,0,1,1,0.3785842294,31.934246575,9.3123287671,0,0,9.4328767123,121009
0,OTHER,elementary,Corporate,20724,0,1,1,0.3785842294,31.934246575,9.3123287671,0,0,9.4328767123,121010
0,OTHER,advanced,Corporate,15309,0,1,,,47.328767123,0.4237742346,,,2.2410958904,121011
0,OTHER,elementary,Corporate,24215,0,1,,,41.036574594,1.7205479452,,,11.857534247,121013
0,OTHER,elementary,,26100,0,0,1,1.7666890681,41.543543678,2.1106669661,1,1,9.9682012127,121014
0,2NDFL,elementary,,44237,0,0,2,0.5733870968,43.035616438,1.0258402575,1,1,9.6904109589,121016
0,OTHER,elementary,,52000,0,0,1,0.9215949821,39.350684932,0.6347106819,0,0,8.4871696983,121021
0,OTHER,elementary,,70000,0,0,0,43.927889785,35.983606557,4.1584699454,0,0,10.31395314,121026
0,2NDFL,elementary,,26347,0,0,1,4.2416666667,36.43442623,12.442622951,0,0,9.3901190209,121030
0,2NDFL,elementary,,22142,0,0,0,0.4742607527,25.189071038,5.9890410959,0,0,4.7901639344,121039
0,OTHER,advanced,Corporate,12650,0,1,,,42.763410435,1.9414926267,,,8.3606707089,121042
0,OTHER,elementary,,40000,0,0,0,0.6985663082,51.283269706,0.5218579235,0,0,6.1572423086,121049
0,OTHER,elementary,,40000,0,0,0,0.6985663082,51.283269706,0.5218579235,0,0,6.1572423086,121050
0,2NDFL,high,,19535,0,0,0,10.797446237,30.500396736,2.6894378322,1,1,9.8784789281,121052
0,OTHER,advanced,,15000,0,0,0,0.9575268817,28.267759563,0.4426229508,0,0,7.6530054645,121053
0,OTHER,elementary,,60000,0,0,2,1.2801971326,27.849726776,11.12162587,0,0,7.6174863388,121054
0,2NDFL,beginner,Corporate,,0,1,1,0.4074596774,28.749195299,1.4615240662,0,0,8.64508571,121057
0,OTHER,elementary,,45000,0,0,0,1.3061603943,53.095284078,3.5546448087,0,0,7.3661202186,121064
0,OTHER,elementary,,18000,0,0,,,25.41369863,0.5225989969,,,5.1400853357,121073
0,OTHER,elementary,,30000,0,0,1,0.3143817204,33.832876712,5.1153005464,0,0,11.191780822,121075
0,OTHER,elementary,,25000,0,0,0,1.1176075269,32.711213414,8.8150385508,0,0,9.4136986301,121079
0,2NDFL,elementary,,32257,0,0,1,0.9261424731,43.863013699,8.7494647803,0,0,9.4767123288,121082
0,OTHER,elementary,,34000,0,0,1,0.5334453405,29.172872221,1.5753424658,0,0,6.5095890411,121084
0,OTHER,beginner,Corporate,37856,0,1,,,27.367123288,0.2465753425,,,7.2602739726,121085
0,OTHER,elementary,,12500,0,0,0,,39.93442623,17.033632757,0,0,10.29390673,121101
0,2NDFL,elementary,,39174,0,0,1,0.5065860215,25.307455648,1.822524141,0,1,5.0115652369,121102
0,2NDFL,elementary,,39174,0,0,1,0.5065860215,25.307455648,1.822524141,0,1,5.0115652369,121104
0,OTHER,elementary,Corporate,61097,0,1,0,0.4372311828,32.547278988,3.0273972603,0,0,6.1479452055,121106
0,OTHER,elementary,,42000,0,0,1,4.9260528674,42.464263792,17.297140505,3,3,10.554674751,121108
0,2NDFL,advanced,,16672,0,0,0,8.5711469534,40.974025002,0.8014222621,0,0,10.99594281,121109
0,OTHER,advanced,,30000,0,0,0,1.179905914,30.299393667,2.0555580508,0,0,3.8961748634,121114
0,2NDFL,elementary,Corporate,14186,0,1,,,33.293405195,1.4712328767,,,10.17260274,121118
0,OTHER,advanced,Corporate,21934,0,1,0,0.4756272401,38.747945205,0.566404671,1,1,10.624657534,121119
0,OTHER,high,Corporate,15972,0,1,0,0.6322804659,33.025076727,1.1072685081,0,0,9.197679467,121120
0,2NDFL,elementary,,29347,0,0,1,0.8605734767,29.664435961,0.6671756868,1,1,1.0206003443,121125
0,OTHER,elementary,,150000,0,0,1,0.5291890681,38.245452504,4.325136612,0,0,10.237233326,121128
0,OTHER,elementary,,150000,0,0,1,0.5291890681,38.245452504,4.325136612,0,0,10.237233326,121129
0,OTHER,elementary,Corporate,12019,0,1,0,49.76391129,34.290410959,1.5127779025,1,1,11.142465753,121131
0,OTHER,beginner,Corporate,24830,0,1,3,0.500672043,26.723706864,0.5109289617,0,0,6.5511041246,121132
0,OTHER,elementary,,100000,0,0,0,24.371706989,36.319672131,4.9408039524,0,0,10.713406692,121135
0,2NDFL,elementary,,26195,0,0,0,,28.740437158,3.0280035931,1,1,8.4918032787,121153
0,2NDFL,elementary,,122973,0,0,1,0.8299731183,49.717808219,26.068493151,0,0,4.6043715847,121158
0,OTHER,elementary,,40000,0,0,,,26.484736882,4.9176135938,,,0.2655587993,121165
0,OTHER,elementary,,35000,0,0,1,1.8260752688,32.984325174,1.6966539412,2,2,8.2595628415,121166
0,2NDFL,advanced,,9295,0,0,0,,27.108982708,0.6213114754,0,0,6.6980238042,121179
0,OTHER,elementary,,200000,0,0,1,0.5036962366,53.285485441,8.0739726027,2,2,1.6630136986,121181
0,2NDFL,high,,13738,0,0,0,,32.674863388,5.639112209,,,4.4098360656,121185
0,2NDFL,elementary,,41130,0,0,,,34.978082192,1.8990792724,,,10.753424658,121186
0,OTHER,elementary,,43650,0,0,,,28.010958904,1.5244254809,,,7.202739726,121192
0,2NDFL,elementary,,68699,0,0,1,0.4718637993,47.076824613,4.2923497268,2,2,1.8055917359,121196
0,OTHER,elementary,,40000,0,0,1,5.0796818996,49.206894229,12.793195598,0,0,4.0765027322,121197
0,2NDFL,elementary,Corporate,65309,0,0,,,29.183561644,1.6904109589,,,8.7816977319,121199
0,2NDFL,elementary,,22398,0,0,,,29.756164384,0.705973501,,,5.6876712329,121214
0,OTHER,elementary,,90045,0,0,1,0.8237679211,46.620592859,1.2260723108,1,1,1.3712777903,121220
0,OTHER,advanced,Corporate,13357,0,1,1,0.7925851254,39.909589041,0.504109589,1,1,10.471232877,121221
0,OTHER,elementary,Corporate,205312,0,1,1,1.3409498208,45.392379669,3.6964892582,0,0,0.281420765,121242
0,2NDFL,advanced,,26868,0,0,0,63.437410394,31.728879407,1.1672355715,1,1,8.868852459,121244
0,OTHER,advanced,Corporate,24159,0,1,0,38.472468638,29.651852684,2.8271951493,0,0,7.237704918,121250
0,OTHER,elementary,,60000,0,0,0,12.924865591,38.855872446,0.7736806647,0,0,8.9517628565,121252
0,OTHER,elementary,,120000,0,0,0,46.117405914,32.862407366,6.4076128453,0,0,10.243229284,121253
0,OTHER,elementary,Corporate,38621,0,1,,,38.736986301,12.345205479,,,11.62739726,121255
0,OTHER,elementary,Corporate,14572,0,1,0,11.635103047,26.219290366,6.6302492702,0,0,5.1069615989,121258
0,OTHER,elementary,Corporate,24254,0,1,1,1,28.613279437,1.9643835616,1,1,8.301369863,121269
0,OTHER,elementary,,35000,0,0,1,0.9475582437,44.317194401,5.837742346,1,1,10.544591661,121270
0,2NDFL,elementary,,27522,0,0,0,53.894511649,36.128415301,1.2916535669,2,2,9.4149412381,121275
0,OTHER,elementary,,35000,0,0,0,20.246191756,34.482191781,2.2493150685,0,0,9.1782768171,121278
0,2NDFL,elementary,,76079,0,0,0,2.3462365591,35.452473988,3.3511041246,0,0,0.3442622951,121279
0,OTHER,elementary,Corporate,32980,0,0,1,1.055734767,25.13557901,7.2082191781,1,1,5.1246500487,121285
0,2NDFL,elementary,,21242,0,0,1,0.6274865591,43.284931507,20.426970582,2,2,9.8876712329,121286
0,OTHER,elementary,,69600,0,0,0,4.4029793907,49.789041096,15.293150685,0,1,3.6438356164,121290
0,2NDFL,elementary,,22518,0,0,,,25.287716146,1.2221423759,,,5.2057489333,121295
0,OTHER,advanced,,30000,0,0,,,37.983561644,12.719634703,,,0.5611647578,121296
0,2NDFL,elementary,,29059,0,0,0,0.7622983871,39.534246575,6.1424657534,0,0,6.3369863014,121297
0,2NDFL,elementary,,29059,0,0,0,0.7622983871,39.534246575,6.1424657534,0,0,6.3369863014,121298
0,OTHER,advanced,Corporate,29082,0,1,1,0.5388216846,34.471345161,0.3524590164,0,0,8.3114754098,121305
0,2NDFL,elementary,,,0,1,1,1.1449148746,31.945205479,5.3068493151,0,0,11.567123288,121312
0,2NDFL,elementary,,29775,0,0,0,,31.080866831,0.5959353245,0,0,9.7931955985,121315
0,OTHER,elementary,Corporate,82810,0,1,2,0.627531362,34.887671233,2.7890410959,0,0,9.4602739726,121320
0,2NDFL,elementary,,196565,0,0,1,0.5702732975,39.67698181,5.3262968785,0,0,10.27698181,121330
0,OTHER,beginner,,50000,0,0,,,37.435616438,0.3205479452,,,11.657534247,121332
0,OTHER,beginner,Corporate,23192,0,1,0,1.4407258065,41.657534247,8.5247099334,0,0,4.7870050153,121339
0,2NDFL,elementary,,87439,0,0,0,8.1124103943,28.533063852,2.4575342466,0,0,7.5726027397,121341
0,OTHER,elementary,,23000,0,0,1,1.2462589606,25.942465753,1.304109589,0,0,5.6602739726,121343
0,2NDFL,high,,19279,0,0,1,0.8231182796,26.553424658,0.8364847668,1,1,6.3150684932,121349
0,2NDFL,elementary,,26340,0,0,,,25.107702672,1.4904109589,,,4.7224567707,121355
0,OTHER,advanced,Corporate,76245,0,1,1,1.1840501792,40.732921626,3.1027846396,0,0,8.7520997081,121357
0,OTHER,elementary,Corporate,46110,0,1,1,1.2096774194,39.887940714,0.5163934426,0,0,12.12295082,121363
0,OTHER,advanced,,50000,0,0,0,2.307952509,31.052324276,0.9865708511,1,1,9.6249270155,121368
0,2NDFL,advanced,,15285,0,0,,,38.504109589,1.01198443,,,12.490126506,121380
0,OTHER,elementary,,56700,0,0,0,18.116039427,25.320547945,0.9515008608,2,2,5.2219926641,121381
0,OTHER,elementary,,50000,0,0,1,0.2424283154,30.734044464,1.0381540534,0,0,8.4408937795,121383
0,2NDFL,elementary,,,0,0,,,34.810958904,4.2383561644,,,2.2849315068,121390
0,OTHER,advanced,,18080,0,0,0,1.8896729391,45.551440976,16.281420765,1,1,0.4644808743,121391
0,2NDFL,beginner,,76863,0,0,0,0.4327284946,39.531506849,1.6273972603,0,0,9.6082191781,121392
0,OTHER,elementary,Corporate,55932,0,1,1,0.6899193548,30.032876712,0.5340444644,1,1,9.2717493824,121398
0,OTHER,high,,20000,0,0,1,0.8306003584,26.092177558,0.106557377,1,1,5.9551912568,121405
0,2NDFL,advanced,,26970,0,0,,,39.093150685,11.967123288,,,13.926027397,121410
0,OTHER,high,Corporate,40602,0,1,4,0.6690412186,34.31274796,9.9291863163,0,0,9.6771315218,121412
0,OTHER,high,Corporate,40602,0,1,4,0.6690412186,34.31274796,9.9291863163,0,0,9.6771315218,121413
0,OTHER,high,Corporate,40602,0,1,4,0.6690412186,34.31274796,9.9291863163,0,0,9.6771315218,121414
0,OTHER,advanced,Corporate,18415,0,1,0,16.276635305,26.652818325,8.2786885246,0,0,5.5459690097,121424
0,2NDFL,elementary,,44230,0,0,1,0.4700492832,27.468493151,3.1917808219,2,2,3.9369863014,121425
0,OTHER,elementary,Corporate,72321,0,1,,,30.695890411,2.1506849315,,,9.9945205479,121426
0,OTHER,elementary,Corporate,12941,0,1,1,0.7338933692,30.216438356,0.3095890411,1,1,3.4739726027,121428
0,2NDFL,elementary,,20060,0,0,1,0.9235887097,37.739726027,11.739726027,1,1,9.2827532001,121429
0,OTHER,beginner,,300000,0,0,5,0.8262768817,40.418160042,1.8849315068,0,0,10.432876712,121431
0,OTHER,beginner,,300000,0,0,5,0.8262768817,40.418160042,1.8849315068,0,0,10.432876712,121433
0,OTHER,advanced,Corporate,27680,0,1,1,0.9475806452,27.630136986,6.1178082192,0,0,2.6821917808,121446
0,OTHER,advanced,Corporate,16725,0,1,1,0.9847894265,44.822516655,5.1156673404,0,0,9.5019687102,121447
0,OTHER,elementary,Corporate,44890,0,1,,,35.991780822,1.6273972603,,,12.63240512,121449
0,OTHER,advanced,,70000,0,0,2,0.6685483871,42.8344936,7.0454525039,0,0,9.0838086683,121460
0,OTHER,elementary,,30000,0,0,0,,42.784325174,6.3350101055,,,10.206242982,121469
0,2NDFL,elementary,,45425,0,0,0,0.3689516129,40.922022606,15.945205479,1,1,10.032876712,121471
0,2NDFL,advanced,,27882,0,0,0,12.119937276,47.666172618,6.5565835766,0,0,2.6415150835,121479
0,OTHER,advanced,Corporate,15377,0,1,0,,46.27558949,0.4838086683,0,0,1.1933977094,121483
0,OTHER,elementary,,30670,0,0,0,0.9560259857,39.513661202,1.9027846396,0,0,8.9137435437,121486
0,OTHER,advanced,,14000,0,0,0,1.9549731183,45.98827008,17.281420765,0,0,0.9005988472,121489
0,OTHER,advanced,,16000,0,0,1,0.2132168459,36.541664795,3.0191780822,0,0,11.378082192,121492
0,OTHER,advanced,Corporate,10149,0,1,0,,57.740309903,1.0142825062,0,0,2.9841455199,121493
0,2NDFL,beginner,,58714,0,0,,,26.238356164,2.8712328767,,,6.2054794521,121494
0,OTHER,advanced,Corporate,20079,0,1,1,0.6604390681,35.230136986,4.0684931507,0,0,12.052054795,121496
0,OTHER,elementary,Corporate,56891,0,1,0,0.3028673835,26.224657534,1.6904109589,0,0,6.1205479452,121499
0,2NDFL,advanced,,21427,0,0,1,0.7324148746,43.690523243,16.461748634,1,2,10.422030092,121503
0,OTHER,advanced,,34500,0,0,1,1.1812724014,40.131147541,1.211071188,1,1,8.9453551913,121511
0,OTHER,advanced,,22000,0,0,1,0.7576164875,51.68579235,35.879781421,0,0,6.6642563066,121514
0,OTHER,advanced,,22000,0,0,1,0.7576164875,51.68579235,35.879781421,0,0,6.6642563066,121515
0,2NDFL,advanced,,19887,0,0,,,37.722681338,1.9199416124,,,9.982955311,121516
0,2NDFL,elementary,,44642,0,0,1,1.0533154122,35.348214687,1.3673927689,0,0,0.7950819672,121520
0,OTHER,elementary,Corporate,30052,0,0,,,36.520547945,7.0684931507,,,3.6739726027,121527
0,OTHER,beginner,,45000,0,0,,,32.898435512,0.3698630137,,,2.7808219178,121533
0,2NDFL,elementary,,26099,0,0,0,1361.8575269,48.471232877,7.5150684932,1,1,3.2273972603,121535
0,2NDFL,advanced,,18561,0,0,0,,31.778688525,0.4701100382,0,0,8.8755894902,121536
0,OTHER,elementary,Corporate,58078,0,1,2,1.052016129,36.887978142,6.4057489333,0,0,2.079721536,121539
0,OTHER,elementary,,40000,0,0,1,0.8224910394,28.21369863,6.8794520548,1,1,8.1616438356,121541
0,OTHER,elementary,Corporate,13423,0,1,1,0.3418682796,33.326027397,2.6602739726,0,0,9.5589041096,121544
0,OTHER,advanced,Corporate,13382,0,0,,,27.021917808,0.4,,,6.8191780822,121546
0,2NDFL,elementary,,80407,0,0,0,19.505421147,32.079452055,0.489752227,0,0,11.167123288,121549
0,2NDFL,elementary,,40939,0,0,,,33.778082192,0.9900142226,,,10.936986301,121550
0,OTHER,elementary,Corporate,17597,0,1,,,56.235616438,5.1607305936,,,11.131506849,121552
0,OTHER,elementary,,250000,0,0,0,14.688194444,50.531506849,4.5862789131,1,1,5.4633280934,121559
0,OTHER,elementary,VIP,90000,0,0,0,5.6033378136,29.523706864,3.5232876712,1,1,1.6056740774,121567
0,2NDFL,elementary,Corporate,15300,0,1,0,38.407997312,46.682191781,9.9671232877,0,0,1.597260274,121582
0,2NDFL,elementary,,39484,0,0,0,7.6357526882,27.980874317,5.0699079272,0,0,6.1164832697,121586
0,2NDFL,elementary,,30015,0,0,,,40.90824912,5.0202709784,,,10.989041096,121587
0,2NDFL,elementary,,86038,0,0,0,4.3449596774,41.961254585,6.3201586945,0,1,9.5804326671,121588
0,OTHER,advanced,Corporate,26324,0,1,0,,32.62079497,0.7714799012,0,0,3.9453551913,121589
0,OTHER,elementary,Corporate,66519,0,1,0,2.5338261649,32.445355191,4.3306010929,0,0,8.3989071038,121600
0,OTHER,advanced,Corporate,14000,0,0,1,0.691890681,33.507919754,1.362714275,0,0,8.7051800284,121602
0,OTHER,advanced,Corporate,24094,0,1,1,0.503875448,30.490410959,4.6892656636,0,0,10.205479452,121606
0,2NDFL,elementary,,30815,0,0,0,0.6990591398,34.477131522,12.090163934,1,1,9.9730219328,121610
0,2NDFL,elementary,,30815,0,0,0,0.6990591398,34.477131522,12.090163934,1,1,9.9730219328,121611
0,OTHER,advanced,,10000,0,0,,,39.631147541,1.330526237,,,10.486690621,121616
0,2NDFL,elementary,,12642,0,0,0,15.05703405,30.885200988,0.7568306011,0,0,10.64958455,121617
0,2NDFL,elementary,,9382,0,0,,,32.317493824,0.6617561195,,,10.698630137,121620
0,OTHER,elementary,,10000,0,0,1,0.5337365591,51.931693989,0.1093869302,,,6.8381540534,121625
0,OTHER,beginner,,25000,0,0,0,8.0516129032,34.302986751,9.0070963395,,,9.2125757916,121632
0,OTHER,elementary,,40000,0,0,0,42.146102151,52.843064601,7.281420765,0,0,7.7868852459,121633
0,2NDFL,elementary,,19305,0,0,0,,26.326296879,0.4344262295,1,2,5.8358859196,121653
0,OTHER,elementary,Corporate,40157,0,1,4,0.3772401434,26.058297777,5.9514484617,0,0,5.9624073658,121656
0,2NDFL,elementary,,29074,0,0,,,26.824657534,1.7757916012,,,6.6684931507,121658
0,OTHER,elementary,,70000,0,0,,,35.802739726,0.4438356164,,,5.0818025301,121659
0,OTHER,advanced,Corporate,18649,0,1,0,25.047155018,54.953424658,12.008219178,0,0,9.9123287671,121661
0,OTHER,advanced,,37000,0,0,0,3.823140681,36.847121791,15.961643836,0,0,10.78630137,121662
0,2NDFL,elementary,,20572,0,0,0,16.043212366,45.22301819,12.539726027,1,1,0.197260274,121666
0,OTHER,elementary,Corporate,38463,0,1,1,0.3461693548,29.287940714,0.4945355191,0,0,5.2002694812,121668
0,2NDFL,elementary,,47329,0,0,,,27.964383562,5.6712328767,,,7.7726027397,121675
0,2NDFL,beginner,,82159,0,0,4,0.4428763441,46.23024927,7.0439479003,0,0,1.0713451606,121681
0,2NDFL,elementary,,40432,0,0,1,1.4402329749,30.421917808,3.5726027397,0,0,8.9330264241,121689
0,OTHER,elementary,Corporate,23263,0,1,1,0.9560259857,37.345205479,0.3771764354,0,0,0.4755370911,121699
0,OTHER,elementary,Corporate,20200,0,1,0,0.476702509,30.674084887,1.5453177633,0,0,9.3836739277,121704
0,OTHER,elementary,,35000,0,0,1,1.0552643369,35.748214687,7.2358859196,0,0,13.353694139,121710
0,OTHER,elementary,Corporate,27000,0,0,0,1.9166442652,38.614439704,0.5655737705,0,0,10.540467101,121712
0,2NDFL,elementary,,10810,0,0,0,28.985483871,33.131506849,11.520547945,0,0,11.238356164,121716
0,OTHER,elementary,Corporate,50000,0,1,,,46.257534247,3.3342465753,,,1.1454899319,121720
0,OTHER,elementary,Corporate,49178,0,1,1,0.9257168459,31.589310577,3.6550640018,1,1,10.096159892,121723
0,OTHER,advanced,,35000,0,0,,,33.745205479,6.9726027397,,,1.7424657534,121731
0,2NDFL,elementary,Corporate,22749,0,1,0,23.540613799,40.867520024,15.762295082,0,0,9.8949172842,121733
0,OTHER,elementary,Corporate,13060,0,1,,,35.120547945,0.5502357961,,,11.419178082,121736
0,2NDFL,elementary,,60740,0,0,,,36.142465753,14.539726027,,,4.298630137,121741
0,2NDFL,elementary,,29380,0,0,3,0.4937724014,32.210382514,3.1017815705,2,2,10.542877461,121742
0,OTHER,elementary,,55000,0,0,0,7.8597894265,48.407103825,3.7131147541,0,0,3.3270978367,121744
0,OTHER,elementary,Corporate,49541,0,1,0,0.275672043,28.700711131,5.501369863,1,1,8.3698630137,121745
0,2NDFL,advanced,,18362,1,0,1,0.985125448,33.42700801,0.3749532151,1,1,9.9448162288,121750
0,OTHER,advanced,,13000,0,0,0,10.827240143,34.839770941,14.105524366,0,0,11.978142077,121755
0,OTHER,elementary,,37000,0,0,1,-0.074865591,33.978082192,6.7780821918,1,1,5.5212515907,121756
0,OTHER,advanced,,20000,2,0,1,1.7607078853,43.633879781,3.4863387978,0,0,9.5831723931,121757
0,OTHER,beginner,,40000,0,0,1,0.4360887097,27.263425406,5.6963021184,0,0,1.0442473239,121759
0,OTHER,elementary,,106000,0,0,2,1.085797491,52.648925818,8.5612545849,1,1,0.166734037,121762
0,2NDFL,elementary,,32968,0,0,,,30.008219178,8.0493150685,,,7.5561643836,121771
0,OTHER,elementary,,18000,0,0,1,0.2131496416,37.736986301,2.0684931507,0,0,8.937577663,121772
0,2NDFL,advanced,,15366,0,0,,,48.818571749,2.1363799686,,,3.0240512014,121781
0,OTHER,advanced,,18000,0,0,0,9.1095878136,29.539726027,0.1589041096,0,0,8.7710607081,121782
0,2NDFL,elementary,,19239,0,0,0,1.1153449821,28.97127779,2.1110038177,0,0,7.7786885246,121784
0,2NDFL,elementary,,13889,0,0,0,,41.867512538,5.6428550041,0,0,1.9414851411,121787
0,OTHER,elementary,,63000,0,0,2,0.6045922939,36.790949921,16.402739726,1,1,6.9726027397,121790
0,OTHER,advanced,Corporate,12878,0,1,,,44.741485141,0.2486338798,,,8.7579234973,121794
0,2NDFL,elementary,,,0,1,1,0.3761424731,34.328767123,5.2520547945,0,0,9.7150684932,121798
0,OTHER,elementary,,35000,0,0,0,4.6360663082,28.651074182,0.2732240437,0,0,6.5825810315,121803
0,OTHER,elementary,Corporate,101032,0,1,2,0.7240367384,33.023325099,0.4453551913,0,0,10.382229209,121806
0,2NDFL,elementary,,17671,0,0,0,,25.666022906,0.975611947,0,1,5.5947900292,121807
0,2NDFL,elementary,,,0,1,2,0.5712589606,38.007837413,4.4489333034,0,0,8.2489333034,121808
0,OTHER,elementary,,60000,0,0,1,0.6577732975,36.769226739,2.0684931507,2,2,0.7801557003,121816
0,OTHER,elementary,,31000,0,0,0,65.824395161,27.750684932,2.8246575342,1,1,7.6767123288,121821
0,OTHER,elementary,Corporate,17643,0,1,0,44.273319892,51.334351374,5.4658582229,0,0,6.276817127,121828
0,OTHER,elementary,Corporate,20749,0,1,0,12.926859319,28.06557377,1.5636125458,0,0,7.9234972678,121832
0,OTHER,elementary,,30000,0,0,1,0.8879032258,44.680327869,21.523392469,2,2,10.40558425,121834
0,OTHER,elementary,Corporate,16147,0,1,0,7.1127464158,42.568178756,2.3188636874,0,0,9.7709184819,121835
0,OTHER,advanced,Corporate,31004,0,1,,,27.693150685,0.6292462011,,,0.6811587694,121846
0,OTHER,elementary,,80000,0,0,,,26.930900517,2.8733662699,,,6.9254210645,121855
0,OTHER,elementary,Corporate,68598,0,1,1,0.5709677419,28.925421064,0.5336402425,1,1,5.276105996,121862
0,OTHER,elementary,Corporate,12173,0,1,,,44.894775058,4.402739726,,,10.602739726,121863
0,OTHER,elementary,,40000,0,0,1,0.6971998208,53.939726027,14.852054795,1,1,8.3315068493,121869
0,OTHER,elementary,,33000,0,0,0,3.4691980287,37.56448836,1.2959952092,0,0,5.4439404147,121870
0,OTHER,elementary,,21500,0,0,,,30.717808219,1.0514409761,,,10.123287671,121874
0,OTHER,elementary,,23000,0,0,,,39.375342466,1.1607305936,,,13.371113107,121876
