,ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
113,1002276,2НДФЛ,Ремонт,1.0,0.49,женский,0,0,высшее,менеджер высшего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1002296,Форма банка (без печати работодателя),Другое,1.0,0.23,женский,0,0,высшее,вспомогательный персонал,>250,0.0,22.0,26.0,Другое,ООО,холост / не замужем,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,41.0,3.0,1.0,0.0,27.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1002316,Форма банка (без печати работодателя),Ремонт,0.0,0.27,мужской,1,0,незаконченное высшее,специалист,< 50,0.0,98.0,30.0,Другое,ООО,женат / замужем,2.0,1.0,1.0,1.0,0.0,0.0377358491,1.0,0.0,0.0,0.0,0.25,1.0,3.0,51.0,4.0,1.0,0.0,6.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1002336,Поступление зарплаты на счет,Обучение,1.0,0.38,женский,1,0,среднее-специальное,рабочий,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1002356,Форма банка (без печати работодателя),Покупка автомобиля,0.0,0.21,женский,0,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1002376,2НДФЛ,Покупка автомобиля,1.0,0.56,женский,0,0,высшее,менеджер среднего звена,>250,0.0,15.0,26.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1002396,2НДФЛ,Ремонт,0.0,0.49,женский,0,0,среднее-специальное,менеджер среднего звена,>250,0.0,8.0,53.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1002416,Поступление зарплаты на счет,Обучение,1.0,0.55,женский,0,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1002436,2НДФЛ,Ремонт,1.0,0.45,мужской,0,0,высшее,специалист,< 50,0.0,227.0,47.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1002456,2НДФЛ,Покупка автомобиля,0.0,0.55,женский,0,0,высшее,менеджер среднего звена,< 50,0.0,295.0,51.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1002476,Форма банка (без печати работодателя),Покупка бытовой техники,0.0,0.15,мужской,2,0,высшее,специалист,>250,0.0,26.0,34.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1002496,2НДФЛ,Покупка автомобиля,0.0,0.22,женский,0,0,второе высшее,вспомогательный персонал,>250,3.0,45.0,28.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1002516,Форма банка (без печати работодателя),Другое,1.0,0.25,мужской,0,0,высшее,специалист,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1002536,Форма банка (без печати работодателя),Покупка бытовой техники,0.0,0.09,мужской,0,1,высшее,менеджер среднего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1002556,Форма банка (без печати работодателя),Покупка бытовой техники,0.0,0.05,женский,1,0,высшее,специалист,>250,0.0,65.0,27.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,3.0,0.0,2.0,12.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1002576,Форма банка (без печати работодателя),Ремонт,0.0,0.56,мужской,2,0,среднее-специальное,менеджер высшего звена,< 50,0.0,24.0,54.0,Другое,ООО,женат / замужем,1.0,1.0,1.0,1.0,1.0,0.0595238095,1.0,0.0,0.0,0.0,0.625,5.0,3.0,158.0,8.0,4.0,1.0,11.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1002596,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.17,женский,1,0,высшее,специалист,>250,0.0,66.0,39.0,Торговля,ООО,женат / замужем,1.0,1.0,1.0,0.0,0.0,0.0652173913,0.0,0.0,0.0,0.0,0.25,1.0,3.0,86.0,4.0,0.0,2.0,21.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1002616,Форма банка (без печати работодателя),Ремонт,0.0,0.28,женский,0,0,высшее,вспомогательный персонал,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1002636,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.49,мужской,0,0,среднее-специальное,специалист,>250,0.0,9.0,40.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1002656,2НДФЛ,Покупка автомобиля,1.0,0.4,женский,1,0,высшее,специалист,>250,0.0,45.0,35.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1002676,Форма банка (без печати работодателя),Ремонт,1.0,0.48,мужской,1,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,< 50,0.0,9.0,44.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1002696,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.59,мужской,0,0,среднее-специальное,менеджер среднего звена,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1002716,Свободная форма с печатью работодателя,Отпуск,1.0,0.39,мужской,2,0,среднее,менеджер среднего звена,>250,0.0,8.0,40.0,Другое,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,2.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1002736,Поступление зарплаты на счет,Ремонт,1.0,0.54,женский,0,0,высшее,специалист,>250,0.0,23.0,27.0,Торговля,ООО,холост / не замужем,2.0,2.0,2.0,1.0,1.0,0.0571428571,0.0,0.0,0.0,0.0,1.0,2.0,0.0,33.0,2.0,1.0,0.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1002756,Форма банка (без печати работодателя),Ремонт,1.0,0.07,мужской,0,0,Высшее/Второе высшее/Ученая степень,специалист,< 50,0.0,7.0,27.0,Другое,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.3137254902,1.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,35.0,3.0,0.0,0.0,38.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1002776,Форма банка (без печати работодателя),Ремонт,1.0,0.49,женский,0,0,среднее,менеджер среднего звена,>250,0.0,172.0,34.0,Другое,ОАО,холост / не замужем,3.0,2.0,0.0,0.0,0.0,0.0138888889,0.0,1.0,1.0,0.0,1.0,4.0,0.0,71.0,4.0,4.0,0.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1002796,Форма банка (без печати работодателя),Покупка автомобиля,1.0,0.2,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1002816,Свободная форма с печатью работодателя,Покупка недвижимости/ строительство,1.0,0.54,мужской,0,0,высшее,специалист,< 50,0.0,124.0,55.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1002836,2НДФЛ,Покупка недвижимости/ строительство,1.0,0.47,мужской,0,0,Высшее/Второе высшее/Ученая степень,рабочий,>250,0.0,108.0,55.0,Другое,ОАО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.5269709544,0.0,0.0,0.0,0.0,0.4444444444,5.0,4.0,114.0,9.0,4.0,3.0,27.0,117.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,1002856,2НДФЛ,Ремонт,1.0,0.22,мужской,0,0,Высшее/Второе высшее/Ученая степень,специалист,>250,0.0,34.0,32.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1002876,Поступление зарплаты на счет,Покупка мебели,0.0,0.22,женский,1,0,высшее,специалист,>250,0.0,18.0,39.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0731707317,1.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,5.0,0.0,2.0,30.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1002896,2НДФЛ,Покупка земли,0.0,0.59,мужской,1,0,высшее,менеджер среднего звена,>250,3.0,181.0,32.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1002916,Поступление зарплаты на счет,Ремонт,1.0,0.59,мужской,0,0,высшее,менеджер среднего звена,>250,0.0,38.0,53.0,Другое,ЗАО,холост / не замужем,2.0,2.0,2.0,0.0,0.0,0.0428571429,0.0,2.0,0.0,0.0,0.5555555556,5.0,4.0,67.0,9.0,3.0,4.0,3.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1002936,Форма банка (без печати работодателя),Обучение,1.0,0.29,мужской,0,0,высшее,рабочий,>250,0.0,43.0,25.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1002956,Свободная форма с печатью работодателя,Ремонт,1.0,0.49,мужской,0,0,высшее,менеджер среднего звена,< 50,0.0,6.0,46.0,Торговля,ООО,разведен / разведена,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1002976,Форма банка (без печати работодателя),Ремонт,0.0,0.55,женский,1,0,высшее,менеджер среднего звена,>250,0.0,171.0,33.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1002996,2НДФЛ,Ремонт,1.0,0.15,мужской,1,0,высшее,рабочий,>250,1.0,29.0,26.0,Другое,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666667,1.0,5.0,47.0,6.0,1.0,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1003016,Форма банка (без печати работодателя),Ремонт,1.0,0.06,женский,0,0,Высшее/Второе высшее/Ученая степень,менеджер высшего звена,< 50,0.0,167.0,54.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1003036,Свободная форма с печатью работодателя,Покупка автомобиля,1.0,0.49,мужской,1,0,высшее,менеджер среднего звена,< 50,3.0,10.0,47.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
